amazon,app,bad,battery,battery life,best,black,black gb,blue,blue gb,buy,camera,camera quality,charge,customer,day,display,dont,face,fast,feature,galaxy midnight,galaxy raven,game,good,great,heating,heavy,hour,hr,issue,life,like,look,mah,midnight,midnight blue,money,need,performance,phone,play,price,problem,purchase,quality,raven,raven black,say,screen,slow,start,time,usage,use,work
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40142547114778476,0.40340893790306365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40340893790306365,0.0,0.0,0.43347722707596503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40340893790306365,0.40340893790306365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26396533687238727,0.32483962072448647,0.5719603482996221,0.0,0.0,0.0,0.164010589072666,0.16738188586268954,0.0,0.0,0.0,0.0,0.0,0.0,0.33100505205475206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16738188586268954,0.0,0.0,0.0,0.32064777763496605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16484329890897928,0.16484329890897928,0.3138852956697295,0.0,0.0,0.0,0.0,0.0,0.22244116061658809,0.0
0.0,0.35122140892702547,0.0,0.0,0.0,0.0,0.1773306779652663,0.18097577398484174,0.0,0.0,0.30451738744851775,0.0,0.0,0.0,0.0,0.0,0.0,0.5212827212039165,0.0,0.0,0.0,0.0,0.18097577398484174,0.3063696133625048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34492579148617253,0.0,0.28462990468222404,0.0,0.0,0.0,0.0,0.0,0.0,0.17823101617304116,0.17823101617304116,0.0,0.0,0.0,0.0,0.0,0.0,0.24050667729779082,0.0
0.0,0.17760603661865487,0.0,0.0,0.0,0.1549253302523189,0.0,0.0,0.10249438511216291,0.10300081586976147,0.3079773891427889,0.0,0.0,0.0,0.36195397140952623,0.14484862320293007,0.0,0.3954042480795261,0.0,0.0,0.16638671074157868,0.10300081586976147,0.0,0.1549253302523189,0.0,0.0,0.0,0.363955405927179,0.0,0.0,0.1395565920516811,0.0,0.0,0.0,0.0,0.10300081586976147,0.10300081586976147,0.1744224617188415,0.17975018065943987,0.14393196994508584,0.0,0.18753902554591229,0.0,0.0,0.18455875234758984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15261184203494493,0.0,0.0,0.3297380330399691
0.0,0.0,0.0,0.0,0.0,0.0,0.32335813740767605,0.33000488050416904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000488050416904,0.0,0.3991026515494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541663103741672,0.0,0.0,0.0,0.3249998820242509,0.3249998820242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549835960604174,0.3567375907918478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567375907918478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567375907918478,0.3567375907918478,0.6041024845108046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786337134931316,0.28001045898472515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35830565694823835,0.0,0.0,0.0,0.28001045898472515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39163645106108247,0.46654472984022427,0.0,0.28001045898472515,0.28001045898472515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33062635496760623,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254264701769614,0.25552103854754427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25552103854754427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25552103854754427,0.25552103854754427,0.0,0.0,0.0,0.45397098716169887,0.0,0.0,0.0,0.0,0.6841752697136749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.27674741226258137,0.0,0.0,0.1159474966043861,0.11833083920027447,0.0,0.0,0.0,0.0,0.0,0.6757595496628587,0.0,0.0,0.0,0.0,0.0,0.224676313429785,0.0,0.0,0.11833083920027447,0.0,0.0,0.0,0.0,0.0,0.4705967615516814,0.0,0.0,0.0,0.0,0.0,0.21102945915760052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23863569480314914,0.0,0.11653618189272193,0.11653618189272193,0.0,0.0,0.0,0.0,0.0,0.0,0.15725506420710708,0.0
0.0,0.22936203358006432,0.0,0.13820272965844155,0.2440074726936645,0.40014393064838655,0.0,0.0,0.13236217105806838,0.13301618029470091,0.0,0.16151052244719097,0.24291138874808457,0.0,0.0,0.0,0.18570746595828638,0.0,0.23902587805538003,0.22439870025689992,0.21487329520407747,0.13301618029470091,0.0,0.0,0.14293060855344447,0.0,0.0,0.0,0.0,0.0,0.0,0.23599192758763318,0.0,0.0,0.0,0.13301618029470091,0.13301618029470091,0.22525073631237363,0.0,0.0,0.0,0.24218958484610462,0.0,0.0,0.2383408332247895,0.17808001553750036,0.0,0.0,0.0,0.22001316098737128,0.0,0.0,0.0,0.0,0.15706075766601982,0.0
0.5093499440787014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18086340926946737,0.18175706596371416,0.27173118077306346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18175706596371416,0.0,0.2733839847028596,0.1953044207819366,0.0,0.0,0.3211210812475569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18175706596371416,0.18175706596371416,0.0,0.0,0.0,0.0,0.33093468968264783,0.0,0.0,0.0,0.0,0.0,0.0,0.30283797806716445,0.0,0.0,0.0,0.0,0.0,0.0,0.2909307897996256
0.0,0.0,0.0,0.0,0.0,0.0,0.32335813740767605,0.33000488050416904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000488050416904,0.0,0.3991026515494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541663103741672,0.0,0.0,0.0,0.3249998820242509,0.3249998820242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13961471380511278,0.0,0.0,0.0,0.0,0.13371448361813773,0.1343751747103037,0.0,0.4894819101701039,0.0,0.0,0.0,0.377939900477135,0.0,0.0,0.0,0.22669132796461192,0.0,0.1343751747103037,0.0,0.20211605261486615,0.0,0.0,0.2287153640399574,0.0,0.23740865955888976,0.0,0.18206595045452098,0.0,0.187943752976481,0.0,0.21292208157510392,0.1343751747103037,0.1343751747103037,0.0,0.0,0.0,0.0,0.24466397775525148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222260982692058,0.0,0.0,0.0,0.2425181788976254,0.15866540976252091,0.0
0.0,0.0,0.0,0.10845549706866289,0.0,0.0,0.09087812800333861,0.09274616068923586,0.0,0.0,0.15605855925960618,0.12674644008205085,0.19062630293499083,0.0,0.0,0.0,0.1457351499470728,0.2671460934287815,0.18757712297606852,0.0,0.0,0.0,0.09274616068923586,0.3140155697701052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76023945038579,0.0,0.0,0.0,0.13974945828383722,0.09133953181587287,0.09133953181587287,0.17392357554182755,0.0,0.0,0.0,0.0,0.0,0.12325445803239622,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3259316748610459,0.33263131794774436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33263131794774436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275864857678137,0.3275864857678137,0.0,0.0,0.0,0.6766502380458864,0.0,0.0,0.0,0.0
0.0,0.0,0.1720115386454026,0.23545923851948164,0.0,0.0,0.09864919435201616,0.10067696410845554,0.0,0.0,0.0,0.2751692728666476,0.0,0.0,0.0,0.0,0.0,0.0,0.20361700297984156,0.0,0.0,0.0,0.10067696410845554,0.0,0.12175711845306707,0.0,0.38572686206790235,0.0,0.0,0.0,0.4605794284066779,0.0,0.0,0.0,0.17954580081594868,0.0,0.0,0.0,0.0,0.15833983779666302,0.0,0.0,0.0,0.0,0.0,0.0,0.09915005319866606,0.09915005319866606,0.0,0.0,0.20303343949104072,0.0,0.3357771636542264,0.0,0.40138215604783106,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24415009700543847,0.24916869027415534,0.0,0.0,0.41926163334220606,0.0,0.0,0.35573592452253344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24916869027415534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754461557042952,0.24538968884193382,0.24538968884193382,0.0,0.0,0.5024940575814475,0.0,0.0,0.0,0.0,0.0
0.8025837905811097,0.0,0.21737991711309712,0.14878103572572715,0.0,0.0,0.12466811157199209,0.12723070955263063,0.0,0.0,0.0,0.0,0.0,0.18164615321677746,0.2516043323408332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12723070955263063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565839047503286,0.0,0.12530107291532708,0.12530107291532708,0.0,0.0,0.0,0.0,0.2121695224007504,0.0,0.0,0.0
0.254544358272053,0.0,0.0,0.0,0.0,0.0,0.1581570165233703,0.16140799101922254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16140799101922254,0.0,0.0,0.0,0.3092037907572339,0.0,0.0,0.0,0.24613773667833527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232193520537179,0.0,0.0,0.15896000676982702,0.15896000676982702,0.0,0.0,0.3255086192574157,0.0,0.2691634471475364,0.0,0.0,0.29078158170833057
0.24995847521658007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17751387834248214,0.17839098480831303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17839098480831303,0.0,0.0,0.0,0.0,0.30363316081144626,0.0,0.0,0.0,0.24170330771040174,0.0,0.0,0.0,0.0,0.17839098480831303,0.17839098480831303,0.0,0.0,0.0,0.0,0.0,0.0,0.611991403079216,0.0,0.0,0.0,0.0,0.0,0.0,0.3196442407593169,0.0,0.26431418590361866,0.0,0.0,0.28554284714178146
0.0,0.0,0.0,0.18421123839538572,0.32523900818541235,0.0,0.15435614565438624,0.1575289918791777,0.0,0.0,0.0,0.43055666740321163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575289918791777,0.0,0.19051305622766973,0.0,0.0,0.0,0.0,0.0,0.0,0.3145550405528967,0.0,0.5908170282310332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15513983822880204,0.15513983822880204,0.0,0.0,0.0,0.0,0.2626948406465581,0.0,0.0,0.0
0.0,0.0,0.0,0.18344574751256346,0.0,0.0,0.07685735889237767,0.07843718961421454,0.0,0.0,0.0,0.0,0.0,0.44793631388696287,0.0,0.0,0.0,0.0,0.0,0.5957188748906925,0.2852157287820404,0.0,0.07843718961421454,0.0,0.09486068905192088,0.0,0.0,0.0,0.0,0.15818288257310884,0.0,0.0,0.24694734040148528,0.0,0.4196511530045363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317169852100993,0.0,0.0,0.0,0.0772475768600382,0.0772475768600382,0.0,0.0,0.0,0.0,0.0,0.0,0.10423863611861994,0.0
0.0,0.0,0.0,0.1810460398617515,0.31965060847236365,0.0,0.0,0.0,0.17339488848586065,0.17425164278165467,0.0,0.4231586533396721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17425164278165467,0.0,0.0,0.1872395770878373,0.0,0.0,0.0,0.0,0.0,0.0,0.3091502174716453,0.0,0.5806653501483466,0.0,0.17425164278165467,0.17425164278165467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25818110233368113,0.0,0.0,0.0
0.0,0.0,0.2787071844937377,0.0,0.0,0.0,0.15983950511078576,0.16312506376614913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25818908667052215,0.2563238785456772,0.0,0.0,0.0,0.0,0.0,0.16312506376614913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746268516274278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32040024921951304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16065103763981184,0.16065103763981184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1720115386454026,0.23545923851948164,0.0,0.0,0.09864919435201616,0.10067696410845554,0.0,0.0,0.0,0.2751692728666476,0.0,0.0,0.0,0.0,0.0,0.0,0.20361700297984156,0.0,0.0,0.0,0.10067696410845554,0.0,0.12175711845306707,0.0,0.38572686206790235,0.0,0.0,0.0,0.4605794284066779,0.0,0.0,0.0,0.17954580081594868,0.0,0.0,0.0,0.0,0.15833983779666302,0.0,0.0,0.0,0.0,0.0,0.0,0.09915005319866606,0.09915005319866606,0.0,0.0,0.20303343949104072,0.0,0.3357771636542264,0.0,0.40138215604783106,0.0
0.3647385546763501,0.0,0.0,0.0,0.0,0.0,0.22662439666804107,0.2312827428476861,0.0,0.0,0.0,0.0,0.0,0.0,0.45737181141850747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312827428476861,0.0,0.0,0.0,0.4430604728654254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44650788423968296,0.0,0.0,0.2277750075238464,0.2277750075238464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19132072213896054,0.19525338856043342,0.0,0.0,0.0,0.0,0.0,0.2787615274586838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19525338856043342,0.0,0.0,0.0,0.37404026603547247,0.0,0.0,0.39376402936623645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070850432140839,0.0,0.0,0.0,0.0,0.0,0.5884136890762107,0.19229209019584304,0.19229209019584304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.16694092556206291,0.2947469520769485,0.0,0.0,0.0,0.15988586767025806,0.16067587310328682,0.0,0.3901907896028231,0.2934229458954422,0.0,0.0,0.22595625873845518,0.0,0.0,0.0,0.0,0.0,0.16067587310328682,0.0,0.0,0.0,0.0,0.0,0.0,0.2838756767322783,0.0,0.0,0.2850646359447534,0.0,0.0,0.0,0.16067587310328682,0.16067587310328682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302207733727058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899852612047034,0.18972033561887527,0.0
0.0,0.2109669305472455,0.0,0.12711870929202634,0.0,0.368051919964043,0.10651659571802269,0.10870608274601759,0.0,0.0,0.0,0.0,0.0,0.15519870816967024,0.0,0.0,0.0,0.0,0.0,0.41280332470948516,0.0,0.0,0.10870608274601759,0.0,0.13146740677656313,0.2164602003517075,0.0,0.0,0.0,0.21922561997147028,0.0,0.0,0.17112213066037738,0.0,0.0,0.0,0.0,0.0,0.213513823071551,0.0,0.0,0.0,0.18254653900437828,0.0,0.0,0.49139337077735507,0.10705739870816197,0.10705739870816197,0.20385264957417742,0.0,0.21922561997147028,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1860288681173721,0.0,0.0,0.0,0.0,0.17816713840851728,0.179047472670581,0.0,0.2174025053929978,0.0,0.22712187824182933,0.0,0.0,0.24997299097163864,0.0,0.0,0.0,0.0,0.179047472670581,0.0,0.0,0.38478573316515335,0.0,0.0,0.0,0.0,0.0,0.24259278812866616,0.0,0.2504246342169229,0.29832333788013254,0.0,0.179047472670581,0.179047472670581,0.0,0.0,0.0,0.0,0.0,0.5342868287266085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40991937252189015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29111386425696495,0.29255227490416047,0.0,0.0,0.0,0.37110282077201523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29255227490416047,0.0,0.0,0.0,0.0,0.0,0.0,0.5168696047140834,0.0,0.0,0.0,0.0,0.0,0.0,0.29255227490416047,0.29255227490416047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3301607311938778,0.0,0.0,0.0,0.0,0.7088302047383404,0.20514002578281146,0.20935675297303283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20935675297303283,0.0,0.0,0.4168801188375616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206181556809904,0.206181556809904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.11855944534581675,0.0,0.3432699382524095,0.0,0.0,0.11354902775217492,0.11411008014627615,0.0,0.13855441210297711,0.0,0.0,0.0,0.1604714279512472,0.15931215117824366,0.0,0.20505221275715757,0.0,0.0,0.11411008014627615,0.0,0.0,0.0,0.20188531991924943,0.0,0.0,0.0,0.0,0.0,0.0,0.1595999913032575,0.5703800140922046,0.0,0.11411008014627615,0.11411008014627615,0.0,0.0,0.0,0.0,0.0,0.510765485301741,0.19573407291080505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14105091235580486,0.0,0.0,0.11819080834550237,0.12062026302302285,0.0,0.0,0.0,0.49451714743712716,0.0,0.0,0.0,0.3818277194793045,0.0,0.0,0.0,0.22902327241232753,0.0,0.0,0.12062026302302285,0.2041951943752559,0.0,0.0,0.23106812948568056,0.0,0.23985085181418586,0.0,0.1839388394004394,0.0,0.18987710611870956,0.0,0.21511238356143586,0.0,0.0,0.0,0.0,0.0,0.0,0.2471808045329015,0.0,0.0,0.0,0.0,0.1187908833115615,0.1187908833115615,0.0,0.22454735274946697,0.0,0.0,0.0,0.2450129321192339,0.16029758036499758,0.0
0.0,0.0,0.0,0.0,0.0,0.2798806965243526,0.0,0.0,0.09258072856229403,0.09303817536246284,0.1390943076362188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16718666488101702,0.0,0.0,0.09303817536246284,0.0,0.1399403482621763,0.19994564561689884,0.0,0.0,0.0,0.0,0.3334150204655496,0.1260581343424466,0.0,0.0,0.0,0.0,0.09303817536246284,0.09303817536246284,0.0,0.16236404234674606,0.13001030862656446,0.0,0.3387990395747609,0.0,0.0,0.0,0.12455807765206221,0.0,0.0,0.15501731809123423,0.6155528751056245,0.1667075102327748,0.0,0.0,0.16791381968809657,0.10985615646094873,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2794263647838199,0.28517007445506715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28517007445506715,0.0,0.0,0.0,0.5462905985957555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505412337541327,0.0,0.0,0.28084506027047323,0.28084506027047323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
