productName,rating,reviewText
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",2, lack changing indicator major drawback mobile
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",2, lack changing indicator major drawback mobile
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",2,vivo y91i good battery charging slow fast
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3,first time really disappointed form vivo y91imobile took much time charge 6 charging took 3040 minute charge got mobile bettery already 30 pluged 300 pm 700 pm 86too much long time get full chargedbefore purchased mobile alreday seen type review charging problem leave sometimes happend used known really big problem mobilethis time really disappointed vivoi never suggest anyone buy vivo v91i solution problem please suggest
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3, vivo fails call comes signal catching mobile wireless network incoming call cannot received receive button vanishes features like screen shot vdo capture excellent looks wise beautiful space great issue sluggish
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3, screen quality battwry good picture quality bad
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3,display ips panelcolours viewing angles markcamera performs poor toomay screen displays poor contrast overall result answer thisgo options redmi 7 realme c2 price bracket
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3,please dont buy 2gb variant lagging need using buy 2gb variant gaming crashing first week good two weeks lagging auto exit waste money exchanging gaming go 3gb variant
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3, product description mentioned fingerprint sensor contains finger print sensor wrong description
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3,charger slow takes 3 hours charge phone fully abd display crisp
"Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",3, value money good battery life
